dexnumber, species, form, type1, type2, base catch rate, base flee rate, stamina, attack, defense, quick moves, charge moves, elite quick moves, elite charge moves, third move dust, third move candy, purify dust, purify candy
351,CASTFORM,,POKEMON_TYPE_NORMAL,,0.3,0.1, 172, 139, 139, TACKLE_FAST HEX_FAST,HURRICANE ENERGY_BALL, , , 75000,75, , 
351,CASTFORM,NORMAL,POKEMON_TYPE_NORMAL,,0.3,0.1, 172, 139, 139, TACKLE_FAST HEX_FAST,HURRICANE ENERGY_BALL WEATHER_BALL_ROCK, , , 75000,75, , 
351,CASTFORM,RAINY,POKEMON_TYPE_WATER,,0.3,0.1, 172, 139, 139, WATER_GUN_FAST TACKLE_FAST,HYDRO_PUMP THUNDER WEATHER_BALL_WATER, , , 75000,75, , 
351,CASTFORM,SNOWY,POKEMON_TYPE_ICE,,0.3,0.1, 172, 139, 139, POWDER_SNOW_FAST TACKLE_FAST,BLIZZARD ICE_BEAM WEATHER_BALL_ICE, , , 75000,75, , 
351,CASTFORM,SUNNY,POKEMON_TYPE_FIRE,,0.3,0.1, 172, 139, 139, EMBER_FAST TACKLE_FAST,FIRE_BLAST SOLAR_BEAM WEATHER_BALL_FIRE, , , 75000,75, , 
352,KECLEON,,POKEMON_TYPE_NORMAL,,0.3,0.1, 155, 161, 189, LICK_FAST SUCKER_PUNCH_FAST,FOUL_PLAY FLAMETHROWER THUNDER ICE_BEAM AERIAL_ACE SHADOW_SNEAK, , , 75000,75, , 
353,SHUPPET,,POKEMON_TYPE_GHOST,,0.4,0.1, 127, 138, 65, FEINT_ATTACK_FAST ASTONISH_FAST,OMINOUS_WIND NIGHT_SHADE SHADOW_SNEAK, , , 50000,50, , 
353,SHUPPET,NORMAL,POKEMON_TYPE_GHOST,,0.4,0.1, 127, 138, 65, FEINT_ATTACK_FAST ASTONISH_FAST,OMINOUS_WIND NIGHT_SHADE SHADOW_SNEAK, , , 50000,50, , 
353,SHUPPET,PURIFIED,POKEMON_TYPE_GHOST,,0.4,0.1, 127, 138, 65, FEINT_ATTACK_FAST ASTONISH_FAST,OMINOUS_WIND NIGHT_SHADE SHADOW_SNEAK, , , 40000,40, , 
353,SHUPPET,SHADOW,POKEMON_TYPE_GHOST,,0.05,0.1, 127, 138, 65, FEINT_ATTACK_FAST ASTONISH_FAST,OMINOUS_WIND NIGHT_SHADE SHADOW_SNEAK, , , 60000,60, 3000, 3
354,BANETTE,,POKEMON_TYPE_GHOST,,0.2,0.07, 162, 218, 126, HEX_FAST SHADOW_CLAW_FAST,SHADOW_BALL DAZZLING_GLEAM THUNDER, , , 50000,50, , 
354,BANETTE,NORMAL,POKEMON_TYPE_GHOST,,0.2,0.07, 162, 218, 126, HEX_FAST SHADOW_CLAW_FAST,SHADOW_BALL DAZZLING_GLEAM THUNDER, , , 50000,50, , 
354,BANETTE,PURIFIED,POKEMON_TYPE_GHOST,,0.2,0.07, 162, 218, 126, HEX_FAST SHADOW_CLAW_FAST,SHADOW_BALL DAZZLING_GLEAM THUNDER, , , 40000,40, , 
354,BANETTE,SHADOW,POKEMON_TYPE_GHOST,,0.05,0.07, 162, 218, 126, HEX_FAST SHADOW_CLAW_FAST,SHADOW_BALL DAZZLING_GLEAM THUNDER, , , 60000,60, 3000, 3
355,DUSKULL,,POKEMON_TYPE_GHOST,,0.4,0.1, 85, 70, 162, HEX_FAST ASTONISH_FAST,OMINOUS_WIND NIGHT_SHADE SHADOW_SNEAK, , , 50000,50, , 
355,DUSKULL,NORMAL,POKEMON_TYPE_GHOST,,0.4,0.1, 85, 70, 162, HEX_FAST ASTONISH_FAST,OMINOUS_WIND NIGHT_SHADE SHADOW_SNEAK, , , 50000,50, , 
355,DUSKULL,PURIFIED,POKEMON_TYPE_GHOST,,0.4,0.1, 85, 70, 162, HEX_FAST ASTONISH_FAST,OMINOUS_WIND NIGHT_SHADE SHADOW_SNEAK, , , 40000,40, , 
355,DUSKULL,SHADOW,POKEMON_TYPE_GHOST,,0.05,0.1, 85, 70, 162, HEX_FAST ASTONISH_FAST,OMINOUS_WIND NIGHT_SHADE SHADOW_SNEAK, , , 60000,60, 3000, 3
356,DUSCLOPS,,POKEMON_TYPE_GHOST,,0.2,0.07, 120, 124, 234, HEX_FAST FEINT_ATTACK_FAST,SHADOW_PUNCH ICE_PUNCH FIRE_PUNCH, , , 50000,50, , 
356,DUSCLOPS,NORMAL,POKEMON_TYPE_GHOST,,0.2,0.07, 120, 124, 234, HEX_FAST FEINT_ATTACK_FAST,SHADOW_PUNCH ICE_PUNCH FIRE_PUNCH, , , 50000,50, , 
356,DUSCLOPS,PURIFIED,POKEMON_TYPE_GHOST,,0.2,0.07, 120, 124, 234, HEX_FAST FEINT_ATTACK_FAST,SHADOW_PUNCH ICE_PUNCH FIRE_PUNCH, , , 40000,40, , 
356,DUSCLOPS,SHADOW,POKEMON_TYPE_GHOST,,0.05,0.07, 120, 124, 234, HEX_FAST FEINT_ATTACK_FAST,SHADOW_PUNCH ICE_PUNCH FIRE_PUNCH, , , 60000,60, 3000, 3
357,TROPIUS,,POKEMON_TYPE_GRASS,POKEMON_TYPE_FLYING,0.3,0.1, 223, 136, 163, AIR_SLASH_FAST RAZOR_LEAF_FAST,STOMP AERIAL_ACE LEAF_BLADE, , , 75000,75, , 
358,CHIMECHO,,POKEMON_TYPE_PSYCHIC,,0.3,0.1, 181, 175, 170, EXTRASENSORY_FAST ASTONISH_FAST,ENERGY_BALL SHADOW_BALL PSYSHOCK PSYSHOCK, , , 75000,75, , 
359,ABSOL,,POKEMON_TYPE_DARK,,0.5,0.1, 163, 246, 120, PSYCHO_CUT_FAST SNARL_FAST,DARK_PULSE THUNDER MEGAHORN PAYBACK, , , 75000,75, , 
359,ABSOL,NORMAL,POKEMON_TYPE_DARK,,0.5,0.1, 163, 246, 120, PSYCHO_CUT_FAST SNARL_FAST,DARK_PULSE THUNDER MEGAHORN PAYBACK, , , 75000,75, , 
359,ABSOL,PURIFIED,POKEMON_TYPE_DARK,,0.5,0.1, 163, 246, 120, PSYCHO_CUT_FAST SNARL_FAST,DARK_PULSE THUNDER MEGAHORN PAYBACK, , , 60000,60, , 
359,ABSOL,SHADOW,POKEMON_TYPE_DARK,,0.05,0.1, 163, 246, 120, PSYCHO_CUT_FAST SNARL_FAST,DARK_PULSE THUNDER MEGAHORN PAYBACK, , , 90000,90, 5000, 5
360,WYNAUT,,POKEMON_TYPE_PSYCHIC,,0.3,0.1, 216, 41, 86, SPLASH_FAST COUNTER_FAST,MIRROR_COAT, , , 10000,25, , 
361,SNORUNT,,POKEMON_TYPE_ICE,,0.5,0.1, 137, 95, 95, POWDER_SNOW_FAST HEX_FAST,AVALANCHE ICY_WIND SHADOW_BALL, , , 50000,50, , 
362,GLALIE,,POKEMON_TYPE_ICE,,0.2,0.06, 190, 162, 162, ICE_SHARD_FAST FROST_BREATH_FAST,AVALANCHE GYRO_BALL SHADOW_BALL, , , 50000,50, , 
363,SPHEAL,,POKEMON_TYPE_ICE,POKEMON_TYPE_WATER,0.5,0.1, 172, 95, 90, WATER_GUN_FAST ROCK_SMASH_FAST,AURORA_BEAM BODY_SLAM WATER_PULSE, , , 50000,50, , 
363,SPHEAL,NORMAL,POKEMON_TYPE_ICE,POKEMON_TYPE_WATER,0.5,0.1, 172, 95, 90, WATER_GUN_FAST ROCK_SMASH_FAST,AURORA_BEAM BODY_SLAM WATER_PULSE, , , 50000,50, , 
363,SPHEAL,PURIFIED,POKEMON_TYPE_ICE,POKEMON_TYPE_WATER,0.5,0.1, 172, 95, 90, WATER_GUN_FAST ROCK_SMASH_FAST,AURORA_BEAM BODY_SLAM WATER_PULSE, , , 40000,40, , 
363,SPHEAL,SHADOW,POKEMON_TYPE_ICE,POKEMON_TYPE_WATER,0.05,0.1, 172, 95, 90, WATER_GUN_FAST ROCK_SMASH_FAST,AURORA_BEAM BODY_SLAM WATER_PULSE, , , 60000,60, 3000, 3
364,SEALEO,,POKEMON_TYPE_ICE,POKEMON_TYPE_WATER,0.25,0.07, 207, 137, 132, WATER_GUN_FAST POWDER_SNOW_FAST,AURORA_BEAM BODY_SLAM WATER_PULSE, , , 50000,50, , 
364,SEALEO,NORMAL,POKEMON_TYPE_ICE,POKEMON_TYPE_WATER,0.25,0.07, 207, 137, 132, WATER_GUN_FAST POWDER_SNOW_FAST,AURORA_BEAM BODY_SLAM WATER_PULSE, , , 50000,50, , 
364,SEALEO,PURIFIED,POKEMON_TYPE_ICE,POKEMON_TYPE_WATER,0.25,0.07, 207, 137, 132, WATER_GUN_FAST POWDER_SNOW_FAST,AURORA_BEAM BODY_SLAM WATER_PULSE, , , 40000,40, , 
364,SEALEO,SHADOW,POKEMON_TYPE_ICE,POKEMON_TYPE_WATER,0.05,0.07, 207, 137, 132, WATER_GUN_FAST POWDER_SNOW_FAST,AURORA_BEAM BODY_SLAM WATER_PULSE, , , 60000,60, 3000, 3
365,WALREIN,,POKEMON_TYPE_ICE,POKEMON_TYPE_WATER,0.125,0.05, 242, 182, 176, WATERFALL_FAST FROST_BREATH_FAST,BLIZZARD EARTHQUAKE WATER_PULSE, , , 50000,50, , 
365,WALREIN,NORMAL,POKEMON_TYPE_ICE,POKEMON_TYPE_WATER,0.125,0.05, 242, 182, 176, WATERFALL_FAST FROST_BREATH_FAST,BLIZZARD EARTHQUAKE WATER_PULSE, , , 50000,50, , 
365,WALREIN,PURIFIED,POKEMON_TYPE_ICE,POKEMON_TYPE_WATER,0.125,0.05, 242, 182, 176, WATERFALL_FAST FROST_BREATH_FAST,BLIZZARD EARTHQUAKE WATER_PULSE, , , 40000,40, , 
365,WALREIN,SHADOW,POKEMON_TYPE_ICE,POKEMON_TYPE_WATER,0.05,0.05, 242, 182, 176, WATERFALL_FAST FROST_BREATH_FAST,BLIZZARD EARTHQUAKE WATER_PULSE, , , 60000,60, 3000, 3
366,CLAMPERL,,POKEMON_TYPE_WATER,,0.5,0.1, 111, 133, 135, WATER_GUN_FAST,BODY_SLAM ICE_BEAM WATER_PULSE, , , 50000,50, , 
367,HUNTAIL,,POKEMON_TYPE_WATER,,0.2,0.06, 146, 197, 179, WATER_GUN_FAST BITE_FAST,CRUNCH ICE_BEAM AQUA_TAIL, , , 50000,50, , 
368,GOREBYSS,,POKEMON_TYPE_WATER,,0.2,0.06, 146, 211, 179, WATER_GUN_FAST CONFUSION_FAST,DRAINING_KISS PSYCHIC WATER_PULSE, , , 50000,50, , 
369,RELICANTH,,POKEMON_TYPE_WATER,POKEMON_TYPE_ROCK,0.9,0.01, 225, 162, 203, WATER_GUN_FAST ZEN_HEADBUTT_FAST,ANCIENT_POWER AQUA_TAIL HYDRO_PUMP, , , 75000,75, , 
370,LUVDISC,,POKEMON_TYPE_WATER,,0.3,0.1, 125, 81, 128, WATER_GUN_FAST SPLASH_FAST,DRAINING_KISS WATER_PULSE AQUA_JET, , , 50000,50, , 
371,BAGON,,POKEMON_TYPE_DRAGON,,0.4,0.09, 128, 134, 93, BITE_FAST EMBER_FAST,FLAMETHROWER TWISTER CRUNCH, , , 75000,75, , 
371,BAGON,NORMAL,POKEMON_TYPE_DRAGON,,0.4,0.09, 128, 134, 93, BITE_FAST EMBER_FAST,FLAMETHROWER TWISTER CRUNCH, , , 75000,75, , 
371,BAGON,PURIFIED,POKEMON_TYPE_DRAGON,,0.4,0.09, 128, 134, 93, BITE_FAST EMBER_FAST,FLAMETHROWER TWISTER CRUNCH, , , 60000,60, , 
371,BAGON,SHADOW,POKEMON_TYPE_DRAGON,,0.05,0.09, 128, 134, 93, BITE_FAST EMBER_FAST,FLAMETHROWER TWISTER CRUNCH, , , 90000,90, 5000, 5
372,SHELGON,,POKEMON_TYPE_DRAGON,,0.1,0.06, 163, 172, 155, EMBER_FAST DRAGON_BREATH_FAST,FLAMETHROWER DRAGON_PULSE TWISTER, , , 75000,75, , 
372,SHELGON,NORMAL,POKEMON_TYPE_DRAGON,,0.1,0.06, 163, 172, 155, EMBER_FAST DRAGON_BREATH_FAST,FLAMETHROWER DRAGON_PULSE TWISTER, , , 75000,75, , 
372,SHELGON,PURIFIED,POKEMON_TYPE_DRAGON,,0.1,0.06, 163, 172, 155, EMBER_FAST DRAGON_BREATH_FAST,FLAMETHROWER DRAGON_PULSE TWISTER, , , 60000,60, , 
372,SHELGON,SHADOW,POKEMON_TYPE_DRAGON,,0.05,0.06, 163, 172, 155, EMBER_FAST DRAGON_BREATH_FAST,FLAMETHROWER DRAGON_PULSE TWISTER, , , 90000,90, 5000, 5
373,SALAMENCE,,POKEMON_TYPE_DRAGON,POKEMON_TYPE_FLYING,0.05,0.05, 216, 277, 168, DRAGON_TAIL_FAST FIRE_FANG_FAST BITE_FAST,FIRE_BLAST HYDRO_PUMP DRACO_METEOR, , OUTRAGE, 75000,75, , 
373,SALAMENCE,NORMAL,POKEMON_TYPE_DRAGON,POKEMON_TYPE_FLYING,0.05,0.05, 216, 277, 168, DRAGON_TAIL_FAST FIRE_FANG_FAST BITE_FAST,FIRE_BLAST HYDRO_PUMP DRACO_METEOR, , OUTRAGE, 75000,75, , 
373,SALAMENCE,PURIFIED,POKEMON_TYPE_DRAGON,POKEMON_TYPE_FLYING,0.05,0.05, 216, 277, 168, DRAGON_TAIL_FAST FIRE_FANG_FAST BITE_FAST,FIRE_BLAST HYDRO_PUMP DRACO_METEOR, , OUTRAGE, 60000,60, , 
373,SALAMENCE,SHADOW,POKEMON_TYPE_DRAGON,POKEMON_TYPE_FLYING,0.05,0.05, 216, 277, 168, DRAGON_TAIL_FAST FIRE_FANG_FAST BITE_FAST,FIRE_BLAST HYDRO_PUMP DRACO_METEOR, , OUTRAGE, 90000,90, 5000, 5
374,BELDUM,,POKEMON_TYPE_STEEL,POKEMON_TYPE_PSYCHIC,0.4,0.09, 120, 96, 132, TAKE_DOWN_FAST,STRUGGLE, , , 75000,75, , 
374,BELDUM,NORMAL,POKEMON_TYPE_STEEL,POKEMON_TYPE_PSYCHIC,0.4,0.09, 120, 96, 132, TAKE_DOWN_FAST,STRUGGLE, , , 75000,75, , 
374,BELDUM,PURIFIED,POKEMON_TYPE_STEEL,POKEMON_TYPE_PSYCHIC,0.4,0.09, 120, 96, 132, TAKE_DOWN_FAST,STRUGGLE, , , 60000,60, , 
374,BELDUM,SHADOW,POKEMON_TYPE_STEEL,POKEMON_TYPE_PSYCHIC,0.05,0.09, 120, 96, 132, TAKE_DOWN_FAST,STRUGGLE, , , 90000,90, 5000, 5
375,METANG,,POKEMON_TYPE_STEEL,POKEMON_TYPE_PSYCHIC,0.1,0.06, 155, 138, 176, ZEN_HEADBUTT_FAST METAL_CLAW_FAST,PSYCHIC GYRO_BALL PSYSHOCK, , , 75000,75, , 
375,METANG,NORMAL,POKEMON_TYPE_STEEL,POKEMON_TYPE_PSYCHIC,0.1,0.06, 155, 138, 176, ZEN_HEADBUTT_FAST METAL_CLAW_FAST,PSYCHIC GYRO_BALL PSYSHOCK, , , 75000,75, , 
375,METANG,PURIFIED,POKEMON_TYPE_STEEL,POKEMON_TYPE_PSYCHIC,0.1,0.06, 155, 138, 176, ZEN_HEADBUTT_FAST METAL_CLAW_FAST,PSYCHIC GYRO_BALL PSYSHOCK, , , 60000,60, , 
375,METANG,SHADOW,POKEMON_TYPE_STEEL,POKEMON_TYPE_PSYCHIC,0.05,0.06, 155, 138, 176, ZEN_HEADBUTT_FAST METAL_CLAW_FAST,PSYCHIC GYRO_BALL PSYSHOCK, , , 90000,90, 5000, 5
376,METAGROSS,,POKEMON_TYPE_STEEL,POKEMON_TYPE_PSYCHIC,0.05,0.05, 190, 257, 228, BULLET_PUNCH_FAST ZEN_HEADBUTT_FAST,PSYCHIC FLASH_CANNON EARTHQUAKE, , METEOR_MASH, 75000,75, , 
376,METAGROSS,NORMAL,POKEMON_TYPE_STEEL,POKEMON_TYPE_PSYCHIC,0.05,0.05, 190, 257, 228, BULLET_PUNCH_FAST ZEN_HEADBUTT_FAST,PSYCHIC FLASH_CANNON EARTHQUAKE, , METEOR_MASH, 75000,75, , 
376,METAGROSS,PURIFIED,POKEMON_TYPE_STEEL,POKEMON_TYPE_PSYCHIC,0.05,0.05, 190, 257, 228, BULLET_PUNCH_FAST ZEN_HEADBUTT_FAST,PSYCHIC FLASH_CANNON EARTHQUAKE, , METEOR_MASH, 60000,60, , 
376,METAGROSS,SHADOW,POKEMON_TYPE_STEEL,POKEMON_TYPE_PSYCHIC,0.05,0.05, 190, 257, 228, BULLET_PUNCH_FAST ZEN_HEADBUTT_FAST,PSYCHIC FLASH_CANNON EARTHQUAKE, , METEOR_MASH, 90000,90, 5000, 5
377,REGIROCK,,POKEMON_TYPE_ROCK,,0.02,0.01, 190, 179, 309, ROCK_THROW_FAST ROCK_SMASH_FAST LOCK_ON_FAST,STONE_EDGE ZAP_CANNON FOCUS_BLAST, , , 100000,100, , 
378,REGICE,,POKEMON_TYPE_ICE,,0.02,0.01, 190, 179, 309, FROST_BREATH_FAST ROCK_SMASH_FAST LOCK_ON_FAST,BLIZZARD EARTHQUAKE FOCUS_BLAST, , , 100000,100, , 
379,REGISTEEL,,POKEMON_TYPE_STEEL,,0.02,0.01, 190, 143, 285, METAL_CLAW_FAST ROCK_SMASH_FAST LOCK_ON_FAST,FLASH_CANNON HYPER_BEAM FOCUS_BLAST, , , 100000,100, , 
380,LATIAS,,POKEMON_TYPE_DRAGON,POKEMON_TYPE_PSYCHIC,0.02,0.01, 190, 228, 246, DRAGON_BREATH_FAST ZEN_HEADBUTT_FAST CHARM_FAST,PSYCHIC OUTRAGE THUNDER, , , 100000,100, , 
381,LATIOS,,POKEMON_TYPE_DRAGON,POKEMON_TYPE_PSYCHIC,0.02,0.01, 190, 268, 212, DRAGON_BREATH_FAST ZEN_HEADBUTT_FAST,PSYCHIC DRAGON_CLAW SOLAR_BEAM, , , 100000,100, , 
382,KYOGRE,,POKEMON_TYPE_WATER,,0.02,0.01, 205, 270, 228, WATERFALL_FAST,HYDRO_PUMP BLIZZARD THUNDER SURF, , , 100000,100, , 
383,GROUDON,,POKEMON_TYPE_GROUND,,0.02,0.01, 205, 270, 228, MUD_SHOT_FAST DRAGON_TAIL_FAST,EARTHQUAKE FIRE_BLAST SOLAR_BEAM, , FIRE_PUNCH, 100000,100, , 
384,RAYQUAZA,,POKEMON_TYPE_DRAGON,POKEMON_TYPE_FLYING,0.02,0.01, 213, 284, 170, AIR_SLASH_FAST DRAGON_TAIL_FAST,OUTRAGE AERIAL_ACE ANCIENT_POWER, , HURRICANE, 100000,100, , 
385,JIRACHI,,POKEMON_TYPE_STEEL,POKEMON_TYPE_PSYCHIC,100.0,, 225, 210, 210, CONFUSION_FAST CHARGE_BEAM_FAST,DAZZLING_GLEAM PSYCHIC DOOM_DESIRE, , , 100000,100, , 
386,DEOXYS,,POKEMON_TYPE_PSYCHIC,,0.02,0.01, 137, 345, 115, ZEN_HEADBUTT_FAST CHARGE_BEAM_FAST,PSYCHO_BOOST ZAP_CANNON HYPER_BEAM, , , 100000,100, , 
386,DEOXYS,ATTACK,POKEMON_TYPE_PSYCHIC,,0.02,0.01, 137, 414, 46, ZEN_HEADBUTT_FAST POISON_JAB_FAST,PSYCHO_BOOST ZAP_CANNON DARK_PULSE, , , 100000,100, , 
386,DEOXYS,DEFENSE,POKEMON_TYPE_PSYCHIC,,0.06,0.01, 137, 144, 330, ZEN_HEADBUTT_FAST COUNTER_FAST,PSYCHO_BOOST THUNDERBOLT ROCK_SLIDE, , , 100000,100, , 
386,DEOXYS,NORMAL,POKEMON_TYPE_PSYCHIC,,0.02,0.01, 137, 345, 115, ZEN_HEADBUTT_FAST CHARGE_BEAM_FAST,PSYCHO_BOOST THUNDERBOLT HYPER_BEAM, , , 100000,100, , 
386,DEOXYS,SPEED,POKEMON_TYPE_PSYCHIC,,0.02,0.01, 137, 230, 218, ZEN_HEADBUTT_FAST CHARGE_BEAM_FAST,PSYCHO_BOOST THUNDERBOLT SWIFT, , , 100000,100, , 
387,TURTWIG,,POKEMON_TYPE_GRASS,,0.2,0.1, 146, 119, 110, TACKLE_FAST RAZOR_LEAF_FAST,ENERGY_BALL SEED_BOMB BODY_SLAM, , , 10000,25, , 
387,TURTWIG,NORMAL,POKEMON_TYPE_GRASS,,0.2,0.1, 146, 119, 110, TACKLE_FAST RAZOR_LEAF_FAST,ENERGY_BALL SEED_BOMB BODY_SLAM, , , 10000,25, , 
387,TURTWIG,PURIFIED,POKEMON_TYPE_GRASS,,0.2,0.1, 146, 119, 110, TACKLE_FAST RAZOR_LEAF_FAST,ENERGY_BALL SEED_BOMB BODY_SLAM, , , 8000,20, , 
387,TURTWIG,SHADOW,POKEMON_TYPE_GRASS,,0.05,0.1, 146, 119, 110, TACKLE_FAST RAZOR_LEAF_FAST,ENERGY_BALL SEED_BOMB BODY_SLAM, , , 12000,30, 3000, 3
388,GROTLE,,POKEMON_TYPE_GRASS,,0.1,0.07, 181, 157, 143, BITE_FAST RAZOR_LEAF_FAST,ENERGY_BALL SOLAR_BEAM BODY_SLAM, , , 10000,25, , 
388,GROTLE,NORMAL,POKEMON_TYPE_GRASS,,0.1,0.07, 181, 157, 143, BITE_FAST RAZOR_LEAF_FAST,ENERGY_BALL SOLAR_BEAM BODY_SLAM, , , 10000,25, , 
388,GROTLE,PURIFIED,POKEMON_TYPE_GRASS,,0.1,0.07, 181, 157, 143, BITE_FAST RAZOR_LEAF_FAST,ENERGY_BALL SOLAR_BEAM BODY_SLAM, , , 8000,20, , 
388,GROTLE,SHADOW,POKEMON_TYPE_GRASS,,0.05,0.07, 181, 157, 143, BITE_FAST RAZOR_LEAF_FAST,ENERGY_BALL SOLAR_BEAM BODY_SLAM, , , 12000,30, 3000, 3
389,TORTERRA,,POKEMON_TYPE_GRASS,POKEMON_TYPE_GROUND,0.05,0.05, 216, 202, 188, BITE_FAST RAZOR_LEAF_FAST,STONE_EDGE SOLAR_BEAM EARTHQUAKE SAND_TOMB, , FRENZY_PLANT, 10000,25, , 
389,TORTERRA,NORMAL,POKEMON_TYPE_GRASS,POKEMON_TYPE_GROUND,0.05,0.05, 216, 202, 188, BITE_FAST RAZOR_LEAF_FAST,STONE_EDGE SOLAR_BEAM EARTHQUAKE SAND_TOMB, , FRENZY_PLANT, 10000,25, , 
389,TORTERRA,PURIFIED,POKEMON_TYPE_GRASS,POKEMON_TYPE_GROUND,0.05,0.05, 216, 202, 188, BITE_FAST RAZOR_LEAF_FAST,STONE_EDGE SOLAR_BEAM EARTHQUAKE SAND_TOMB, , FRENZY_PLANT, 8000,20, , 
389,TORTERRA,SHADOW,POKEMON_TYPE_GRASS,POKEMON_TYPE_GROUND,0.05,0.05, 216, 202, 188, BITE_FAST RAZOR_LEAF_FAST,STONE_EDGE SOLAR_BEAM EARTHQUAKE SAND_TOMB, , FRENZY_PLANT, 12000,30, 3000, 3
390,CHIMCHAR,,POKEMON_TYPE_FIRE,,0.2,0.1, 127, 113, 86, EMBER_FAST SCRATCH_FAST,FLAME_WHEEL FLAMETHROWER FLAME_CHARGE, , , 10000,25, , 
390,CHIMCHAR,NORMAL,POKEMON_TYPE_FIRE,,0.2,0.1, 127, 113, 86, EMBER_FAST SCRATCH_FAST,FLAME_WHEEL FLAMETHROWER FLAME_CHARGE, , , 10000,25, , 
390,CHIMCHAR,PURIFIED,POKEMON_TYPE_FIRE,,0.2,0.1, 127, 113, 86, EMBER_FAST SCRATCH_FAST,FLAME_WHEEL FLAMETHROWER FLAME_CHARGE, , , 8000,20, , 
390,CHIMCHAR,SHADOW,POKEMON_TYPE_FIRE,,0.05,0.1, 127, 113, 86, EMBER_FAST SCRATCH_FAST,FLAME_WHEEL FLAMETHROWER FLAME_CHARGE, , , 12000,30, 3000, 3
391,MONFERNO,,POKEMON_TYPE_FIRE,POKEMON_TYPE_FIGHTING,0.1,0.07, 162, 158, 105, EMBER_FAST ROCK_SMASH_FAST,FLAME_WHEEL FLAMETHROWER LOW_SWEEP, , , 10000,25, , 
391,MONFERNO,NORMAL,POKEMON_TYPE_FIRE,POKEMON_TYPE_FIGHTING,0.1,0.07, 162, 158, 105, EMBER_FAST ROCK_SMASH_FAST,FLAME_WHEEL FLAMETHROWER LOW_SWEEP, , , 10000,25, , 
391,MONFERNO,PURIFIED,POKEMON_TYPE_FIRE,POKEMON_TYPE_FIGHTING,0.1,0.07, 162, 158, 105, EMBER_FAST ROCK_SMASH_FAST,FLAME_WHEEL FLAMETHROWER LOW_SWEEP, , , 8000,20, , 
391,MONFERNO,SHADOW,POKEMON_TYPE_FIRE,POKEMON_TYPE_FIGHTING,0.05,0.07, 162, 158, 105, EMBER_FAST ROCK_SMASH_FAST,FLAME_WHEEL FLAMETHROWER LOW_SWEEP, , , 12000,30, 3000, 3
392,INFERNAPE,,POKEMON_TYPE_FIRE,POKEMON_TYPE_FIGHTING,0.05,0.05, 183, 222, 151, FIRE_SPIN_FAST ROCK_SMASH_FAST,SOLAR_BEAM FLAMETHROWER CLOSE_COMBAT, , BLAST_BURN, 10000,25, , 
392,INFERNAPE,NORMAL,POKEMON_TYPE_FIRE,POKEMON_TYPE_FIGHTING,0.05,0.05, 183, 222, 151, FIRE_SPIN_FAST ROCK_SMASH_FAST,SOLAR_BEAM FLAMETHROWER CLOSE_COMBAT, , BLAST_BURN, 10000,25, , 
392,INFERNAPE,PURIFIED,POKEMON_TYPE_FIRE,POKEMON_TYPE_FIGHTING,0.05,0.05, 183, 222, 151, FIRE_SPIN_FAST ROCK_SMASH_FAST,SOLAR_BEAM FLAMETHROWER CLOSE_COMBAT, , BLAST_BURN, 8000,20, , 
392,INFERNAPE,SHADOW,POKEMON_TYPE_FIRE,POKEMON_TYPE_FIGHTING,0.05,0.05, 183, 222, 151, FIRE_SPIN_FAST ROCK_SMASH_FAST,SOLAR_BEAM FLAMETHROWER CLOSE_COMBAT, , BLAST_BURN, 12000,30, 3000, 3
393,PIPLUP,,POKEMON_TYPE_WATER,,0.2,0.1, 142, 112, 102, BUBBLE_FAST POUND_FAST,BUBBLE_BEAM DRILL_PECK ICY_WIND, , , 10000,25, , 
394,PRINPLUP,,POKEMON_TYPE_WATER,,0.1,0.07, 162, 150, 139, BUBBLE_FAST METAL_CLAW_FAST,BUBBLE_BEAM HYDRO_PUMP ICY_WIND, , , 10000,25, , 
395,EMPOLEON,,POKEMON_TYPE_WATER,POKEMON_TYPE_STEEL,0.05,0.05, 197, 210, 186, WATERFALL_FAST METAL_CLAW_FAST,HYDRO_PUMP BLIZZARD FLASH_CANNON DRILL_PECK, , HYDRO_CANNON, 10000,25, , 
396,STARLY,,POKEMON_TYPE_NORMAL,POKEMON_TYPE_FLYING,0.5,0.2, 120, 101, 58, TACKLE_FAST QUICK_ATTACK_FAST,AERIAL_ACE BRAVE_BIRD, , , 10000,25, , 
396,STARLY,NORMAL,POKEMON_TYPE_NORMAL,POKEMON_TYPE_FLYING,0.5,0.2, 120, 101, 58, TACKLE_FAST QUICK_ATTACK_FAST,AERIAL_ACE BRAVE_BIRD, , , 10000,25, , 
396,STARLY,PURIFIED,POKEMON_TYPE_NORMAL,POKEMON_TYPE_FLYING,0.5,0.2, 120, 101, 58, TACKLE_FAST QUICK_ATTACK_FAST,AERIAL_ACE BRAVE_BIRD, , , 8000,20, , 
396,STARLY,SHADOW,POKEMON_TYPE_NORMAL,POKEMON_TYPE_FLYING,0.05,0.2, 120, 101, 58, TACKLE_FAST QUICK_ATTACK_FAST,AERIAL_ACE BRAVE_BIRD, , , 12000,30, 1000, 1
397,STARAVIA,,POKEMON_TYPE_NORMAL,POKEMON_TYPE_FLYING,0.25,0.09, 146, 142, 94, WING_ATTACK_FAST QUICK_ATTACK_FAST,AERIAL_ACE BRAVE_BIRD HEAT_WAVE, , , 10000,25, , 
